time_x,CODE,light,temp,prcp,hum,sza,distance(cm),altitude(m),direction(degree),windowsize(%),blueness,gaussian_blue,building_shade
2021-06-07 13:25,9.32_82,1871.666667,16.3,0,67.6,18.82221635,183,125,80,100,0.7265625,0.7265625,0
2021-06-07 13:30,9.32_82,2808.923077,16.3,0,67.6,19.50493627,183,125,80,100,0.73046875,0.73046875,0
2021-06-07 13:35,9.32_82,1968.555556,16.3,0,67.6,20.2212833,183,125,80,100,0.703125,0.703125,0
2021-06-07 13:40,9.32_82,1912,16.3,0,67.6,20.96772586,183,125,80,100,0.711914063,0.711914063,0
2021-06-07 13:45,9.32_82,3314.411765,16.3,0,67.6,21.74107504,183,125,80,100,0.69140625,0.69140625,0
2021-06-07 13:50,9.32_82,5130,16.3,0,67.6,22.53846832,183,125,80,100,0.739583333,0.739583333,0
2021-06-07 13:55,sds_312,1160.454545,16.3,0,67.6,23.35734689,68.072,95.3,0,100,0.694010417,0.694010417,0
2021-06-07 14:00,sds_312,1160,18.4,0,65.8,24.19542974,68.072,95.3,0,100,0.740234375,0.740234375,0
2021-06-07 14:05,sds_312,1160,18.4,0,65.8,25.05068681,68.072,95.3,0,100,0.78125,0.78125,0
2021-06-07 14:10,sds_312,1160,18.4,0,65.8,25.92131267,68.072,95.3,0,100,0.80078125,0.80078125,0
2021-06-07 14:15,sds_312,1160,18.4,0,65.8,26.80570164,68.072,95.3,0,100,0.64453125,0.64453125,0
2021-06-07 14:20,sds_312,1160,18.4,0,65.8,27.70242477,68.072,95.3,0,100,0.792317708,0.792317708,0
2021-06-07 14:25,sds_312,1160,18.4,0,65.8,28.61020902,68.072,95.3,0,100,0.728190104,0.728190104,0
2021-06-07 14:30,sds_312,1160,18.4,0,65.8,29.52791853,68.072,95.3,0,100,0.763671875,0.763671875,0
2021-06-07 14:35,sds_312,1160,18.4,0,65.8,30.45453801,68.072,95.3,0,100,0.72265625,0.72265625,0
2021-06-07 14:40,sds_312,1160,18.4,0,65.8,31.38915806,68.072,95.3,0,100,0.817057292,0.817057292,0
2021-06-07 14:45,sds_312,1160,18.4,0,65.8,32.3309623,68.072,95.3,0,100,0.7421875,0.7421875,0
2021-06-07 14:50,sds_312,1160,18.4,0,65.8,33.27921604,68.072,95.3,0,100,0.735677083,0.735677083,0
2021-06-07 14:55,sds_312,1160,18.4,0,65.8,34.2332564,68.072,95.3,0,100,0.699001736,0.699001736,0
2021-06-07 15:00,sds_312,935.3333333,19.9,0,59,35.19248368,68.072,95.3,0,100,0.764322917,0.764322917,0
2021-06-07 15:05,sds_312,660.3333333,19.9,0,59,36.15635381,68.072,95.3,0,100,0.748697917,0.748697917,0
2021-06-07 15:10,sds_312,660,19.9,0,59,37.12437177,68.072,95.3,0,100,0.731445313,0.731445313,0
2021-06-07 15:15,sds_312,660,19.9,0,59,38.09608579,68.072,95.3,0,100,0.703125,0.703125,0
2021-06-07 15:20,sds_312,660,19.9,0,59,39.07108237,68.072,95.3,0,100,0.708658854,0.708658854,0
2021-06-07 15:25,sds_312,660,19.9,0,59,40.04898183,68.072,95.3,0,100,0.71875,0.71875,0
2021-06-07 15:30,sds_312,660,19.9,0,59,41.02943443,68.072,95.3,0,100,0.708984375,0.708984375,0
2021-06-07 15:35,sds_312,660,19.9,0,59,42.01211701,68.072,95.3,0,100,0.712890625,0.712890625,0
2021-06-07 15:40,sds_312,660,19.9,0,59,42.99672996,68.072,95.3,0,100,0.724853516,0.724853516,0
2021-06-07 15:45,sds_312,660,19.9,0,59,43.98299461,68.072,95.3,0,100,0.664388021,0.664388021,0
2021-06-07 15:50,sds_312,660,19.9,0,59,44.97065087,68.072,95.3,0,100,0.736328125,0.736328125,0
2021-06-07 15:55,sds_312,660,19.9,0,59,45.9594552,68.072,95.3,0,100,0.673828125,0.673828125,0
2021-06-07 16:00,sds_312,660,19.6,0,59,46.94917876,68.072,95.3,0,100,0.712239583,0.712239583,0
2021-06-07 16:05,sds_312,637.3333333,19.6,0,59,47.93960578,68.072,95.3,0,100,0.70703125,0.70703125,0
2021-06-07 16:10,sds_312,620,19.6,0,59,48.93053212,68.072,95.3,0,100,0.752604167,0.752604167,0
2021-06-07 16:15,sds_312,620,19.6,0,59,49.92176397,68.072,95.3,0,100,0.818359375,0.818359375,0
2021-06-07 16:20,sds_312,620,19.6,0,59,50.9131167,68.072,95.3,0,100,0.789713542,0.789713542,0
2021-06-07 16:25,sds_312,620,19.6,0,59,51.90441379,68.072,95.3,0,100,0.733723958,0.733723958,0
2021-06-07 16:30,sds_312,620,19.6,0,59,52.89548592,68.072,95.3,0,100,0.777994792,0.777994792,0
2021-06-07 16:35,sds_312,620,19.6,0,59,53.88617011,68.072,95.3,0,100,0.738932292,0.738932292,0
2021-06-07 16:40,sds_312,620,19.6,0,59,54.87630896,68.072,95.3,0,100,0.758463542,0.758463542,0
2021-06-07 16:45,sds_312,620,19.6,0,59,55.86574993,68.072,95.3,0,100,0.748697917,0.748697917,0
2021-06-07 16:50,sds_312,620,19.6,0,59,56.85434473,68.072,95.3,0,100,0.753580729,0.753580729,0
2021-06-07 16:55,sds_312,620,19.6,0,59,57.84194874,68.072,95.3,0,100,0.751139323,0.751139323,0
2021-06-08 9:20,sds_312,728.3333333,20,0,65.1,43.27582893,68.072,95.3,0,100,0.65625,0.65625,0
2021-06-08 9:25,sds_312,730,20,0,65.1,42.29040899,68.072,95.3,0,100,0.681640625,0.681640625,0
2021-06-08 9:30,sds_312,733.3333333,20,0,65.1,41.30678823,68.072,95.3,0,100,0.728515625,0.728515625,0
2021-06-08 9:35,sds_312,754.6666667,20,0,65.1,40.32525699,68.072,95.3,0,100,0.7421875,0.7421875,0
2021-06-08 9:40,sds_312,814.3333333,20,0,65.1,39.3461281,68.072,95.3,0,100,0.693359375,0.693359375,0
2021-06-08 9:45,sds_312,870,20,0,65.1,38.36973975,68.072,95.3,0,100,0.71875,0.71875,0
2021-06-08 9:50,sds_312,870,20,0,65.1,37.39645869,68.072,95.3,0,100,0.737630208,0.737630208,0
2021-06-08 9:55,sds_312,870,20,0,65.1,36.426684,68.072,95.3,0,100,0.754882813,0.754882813,0
2021-06-08 10:00,sds_312,870,21.6,0,61.3,35.46085123,68.072,95.3,0,100,0.7421875,0.7421875,0
2021-06-08 10:05,sds_312,870,21.6,0,61.3,34.49943728,68.072,95.3,0,100,0.740234375,0.740234375,0
2021-06-08 10:10,sds_312,870,21.6,0,61.3,33.54296584,68.072,95.3,0,100,0.721261161,0.721261161,0
2021-06-08 10:15,sds_312,870,21.6,0,61.3,32.59201371,68.072,95.3,0,100,0.783203125,0.783203125,0
2021-06-08 10:20,sds_312,870,21.6,0,61.3,31.64721805,68.072,95.3,0,100,0.779296875,0.779296875,0
2021-06-09 10:10,sds_312,7323.333333,23.3,0,62.9,33.5296561,68.072,95.3,270,100,0.565104167,0.565104167,0
2021-06-09 10:15,sds_312,7252,23.3,0,62.9,32.57783899,68.072,95.3,270,100,0.565104167,0.565104167,0
2021-06-09 10:20,sds_312,8264.333333,23.3,0,62.9,31.63209297,68.072,95.3,270,100,0.565104167,0.565104167,0
2021-06-09 10:25,sds_312,9020,23.3,0,62.9,30.69311727,68.072,95.3,270,100,0.565104167,0.565104167,0
2021-06-09 10:30,sds_312,10550.66667,23.3,0,62.9,29.7616886,68.072,95.3,270,100,0.6015625,0.6015625,0
2021-06-09 10:35,sds_312,10841.66667,23.3,0,62.9,28.83867198,68.072,95.3,270,100,0.578125,0.578125,0
2021-06-09 10:40,sds_312,11044.33333,23.3,0,62.9,27.92503313,68.072,95.3,270,100,0.556640625,0.556640625,0
2021-06-09 10:45,sds_312,11371.33333,23.3,0,62.9,27.02185257,68.072,95.3,270,100,0.563476563,0.563476563,0
2021-06-09 10:50,sds_312,11414,23.3,0,62.9,26.13034172,68.072,95.3,270,100,0.561523438,0.561523438,0
2021-06-09 10:55,sds_312,11363,23.3,0,62.9,25.25186109,68.072,95.3,270,100,0.556640625,0.556640625,0
2021-06-09 11:00,sds_312,11275.66667,24.5,0,59.4,24.38794072,68.072,95.3,270,100,0.619791667,0.619791667,0
2021-06-09 11:05,sds_312,10998.33333,24.5,0,59.4,23.54030295,68.072,95.3,270,100,0.59375,0.59375,0
2021-06-09 11:10,sds_312,10949,24.5,0,59.4,22.71088726,68.072,95.3,270,100,0.578125,0.578125,0
2021-06-09 11:15,sds_312,10889,24.5,0,59.4,21.90187713,68.072,95.3,270,100,0.592447917,0.592447917,0
2021-06-09 11:20,sds_312,10736.33333,24.5,0,59.4,21.11572791,68.072,95.3,270,100,0.5859375,0.5859375,0
2021-06-09 11:25,sds_312,10439,24.5,0,59.4,20.35519472,68.072,95.3,270,100,0.587239583,0.587239583,0
2021-06-09 11:30,sds_312,10070.33333,24.5,0,59.4,19.62335834,68.072,95.3,270,100,0.591796875,0.591796875,0
2021-06-09 11:35,sds_312,4188.333333,24.5,0,59.4,18.92364633,68.072,95.3,270,100,0.587890625,0.587890625,0
2021-06-09 11:40,sds_312,2283.666667,24.5,0,59.4,18.25984512,68.072,95.3,270,100,0.59375,0.59375,0
2021-06-09 11:45,sds_312,2192.333333,24.5,0,59.4,17.63609798,68.072,95.3,270,100,0.59765625,0.59765625,0
2021-06-09 11:50,sds_312,2115.666667,24.5,0,59.4,17.05688174,68.072,95.3,270,100,0.600260417,0.600260417,0
2021-06-09 11:55,sds_312,2024.666667,24.5,0,59.4,16.52695487,68.072,95.3,270,100,0.594726563,0.594726563,0
2021-06-09 12:00,sds_312,1939,26.5,0,50.1,16.05126885,68.072,95.3,270,100,0.595052083,0.595052083,0
2021-06-09 12:05,sds_312,1821,26.5,0,50.1,15.63483675,68.072,95.3,270,100,0.613606771,0.613606771,0
2021-06-09 12:10,sds_312,1743,26.5,0,50.1,15.28255654,68.072,95.3,270,100,0.638671875,0.638671875,0
2021-06-09 12:15,sds_312,1690.666667,26.5,0,50.1,14.99899397,68.072,95.3,270,100,0.646484375,0.646484375,0
2021-06-09 12:20,sds_312,1631.666667,26.5,0,50.1,14.78813834,68.072,95.3,270,100,0.65234375,0.65234375,0
2021-06-09 12:25,sds_312,1634.333333,26.5,0,50.1,14.65315512,68.072,95.3,270,100,0.647321429,0.647321429,0
2021-06-09 12:30,sds_312,1586.666667,26.5,0,50.1,14.59616617,68.072,95.3,270,100,0.646484375,0.646484375,0
2021-06-09 12:35,sds_312,1543,26.5,0,50.1,14.61809072,68.072,95.3,270,100,0.64453125,0.64453125,0
2021-06-09 12:40,sds_312,1446.666667,26.5,0,50.1,14.71857347,68.072,95.3,270,100,0.657226563,0.657226563,0
2021-06-09 12:45,sds_312,1530.333333,26.5,0,50.1,14.89601255,68.072,95.3,270,100,0.649414063,0.649414063,0
2021-06-09 12:50,sds_312,1423.666667,26.5,0,50.1,15.14768246,68.072,95.3,270,100,0.658203125,0.658203125,0
2021-06-09 12:55,sds_312,1305.666667,26.5,0,50.1,15.46993069,68.072,95.3,270,100,0.66796875,0.66796875,0
2021-06-09 13:00,sds_312,560.95,27.4,0,42.8,15.85841691,68.072,95.3,270,100,0.701171875,0.701171875,0
2021-06-09 13:05,sds_312,334.9666667,27.4,0,42.8,16.30836208,68.072,95.3,270,100,0.740885417,0.740885417,0
2021-06-09 13:10,sds_312,330.6333333,27.4,0,42.8,16.8147799,68.072,95.3,270,100,0.671875,0.671875,0
2021-06-09 13:15,sds_312,160.3,27.4,0,42.8,17.37267258,68.072,95.3,270,100,0.626953125,0.626953125,0
2021-06-09 13:20,sds_312,56.688,27.4,0,42.8,17.9771824,68.072,95.3,270,100,0.623046875,0.623046875,0
2021-06-09 13:25,sds_312,297.9666667,27.4,0,42.8,18.62369884,68.072,95.3,270,100,0.642578125,0.642578125,0
2021-06-09 13:30,sds_312,390.3,27.4,0,42.8,19.30792586,68.072,95.3,270,100,0.650390625,0.650390625,0
2021-06-09 13:35,sds_312,386.9666667,27.4,0,42.8,20.02591696,68.072,95.3,270,100,0.654296875,0.654296875,0
2021-06-09 13:40,sds_312,350.3,27.4,0,42.8,20.77408572,68.072,95.3,270,100,0.657421875,0.657421875,0
2021-06-09 13:45,sds_312,219.9666667,27.4,0,42.8,21.54919931,68.072,95.3,270,100,0.620117188,0.620117188,0
2021-06-09 13:50,sds_312,139.6333333,27.4,0,42.8,22.34836072,68.072,95.3,270,100,0.626953125,0.626953125,0
2021-06-09 13:55,sds_312,53.63333333,27.4,0,42.8,23.16898465,68.072,95.3,270,100,0.623046875,0.623046875,0
2021-06-09 14:00,sds_312,21.77037037,27.4,0,44.3,24.00877015,68.072,95.3,270,100,0.642578125,0.642578125,0
2021-06-09 14:05,sds_312,22.55909091,27.4,0,44.3,24.8656726,68.072,95.3,270,100,0.650390625,0.650390625,0
2021-06-09 14:10,sds_312,28.91034483,27.4,0,44.3,25.73787628,68.072,95.3,270,100,0.654296875,0.654296875,0
2021-06-09 14:15,sds_312,53.488,27.4,0,44.3,26.62376855,68.072,95.3,270,100,0.657421875,0.657421875,0
2021-06-09 14:40,sds_312,0.3,27.4,0,44.3,31.21353335,68.072,95.3,270,100,0.650390625,0.650390625,0
2021-06-09 14:45,sds_312,18.96666667,27.4,0,44.3,32.15635848,68.072,95.3,270,100,0.654296875,0.654296875,0
2021-06-09 14:50,sds_312,31.285,27.4,0,44.3,33.1055568,68.072,95.3,270,100,0.657421875,0.657421875,0
2021-06-09 17:00,sds_312,390300,27.8,0,43.2,58.66061969,68.072,95.3,270,100,0.740885417,0.740885417,0
2021-06-09 17:05,sds_312,381300,27.8,0,43.2,59.64556757,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 17:10,sds_312,368300,27.8,0,43.2,60.6290844,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 17:15,sds_312,354633.3333,27.8,0,43.2,61.61103612,68.072,95.3,270,100,0.66796875,0.66796875,0
2021-06-09 17:20,sds_312,341966.6667,27.8,0,43.2,62.59129002,68.072,95.3,270,100,0.701171875,0.701171875,0
2021-06-09 17:25,sds_312,333633.3333,27.8,0,43.2,63.56971433,68.072,95.3,270,100,0.740885417,0.740885417,0
2021-06-09 17:30,sds_312,315966.6667,27.8,0,43.2,64.54617796,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 17:35,sds_312,310300,27.8,0,43.2,65.5205501,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 17:40,sds_312,315966.6667,27.8,0,43.2,66.49269999,68.072,95.3,270,100,0.66796875,0.66796875,0
2021-06-09 17:45,sds_312,315633.3333,27.8,0,43.2,67.46249658,68.072,95.3,270,100,0.701171875,0.701171875,0
2021-06-09 17:50,sds_312,313300,27.8,0,43.2,68.42980829,68.072,95.3,270,100,0.740885417,0.740885417,0
2021-06-09 17:55,sds_312,314633.3333,27.8,0,43.2,69.39450273,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 18:00,sds_312,303633.3333,26.8,0,44.8,70.35644647,68.072,95.3,270,100,0.779296875,0.779296875,0
2021-06-09 18:05,sds_312,290300,26.8,0,44.8,71.31550477,68.072,95.3,270,100,0.740885417,0.740885417,0
